,0,1,2,3,4,5,6
697,27000,2005,270000,1896,1,39,-
698,197000,2023,15,-,1,19,1
699,17900,2005,273015,1968,1,16,-
700,58500,2013,121400,1984,0,44,1
701,37900,2011,237000,2000,1,32,2
702,87000,2019,49500,999,0,40,2
703,107800,2017,98000,1395,0,47,2
704,22000,2009,243711,1390,0,16,-
705,18900,2008,364000,1968,1,32,1
706,59900,2018,104400,1968,1,16,-
707,24990,2012,112500,1198,0,35,1
708,159900,2020,29000,1984,0,2,1
709,19700,2010,206000,1598,1,16,-
710,69900,2015,69600,1395,0,32,1
711,79500,2017,82200,1984,0,16,1
712,25500,2011,187000,1390,0,16,1
713,39900,2018,13586,1395,0,16,-
714,40500,2019,16052,999,0,35,-
715,68900,2016,202337,1968,1,32,1
716,5700,1998,216000,1595,0,16,1
717,5500,2004,353064,1422,1,35,-
718,44900,2017,159000,1598,1,16,0
719,12800,2009,274317,1390,0,16,-
720,33900,2012,198663,1598,1,16,1
721,37900,2013,248000,1968,1,32,1
722,39800,2011,243000,1968,1,47,-
723,27900,2010,109855,1197,0,35,1
724,64444,2015,179000,1984,0,16,1
725,53500,2019,108000,1598,1,35,1
726,2499,2000,260000,1598,0,16,-
727,25900,2010,142000,1197,0,16,-
728,9900,2002,300000,1896,1,47,1
729,17100,2006,173865,1390,0,16,-
730,69900,2018,149000,1798,0,32,0
731,42900,2014,207239,1395,0,16,1
732,16900,2007,239000,1900,1,16,1
733,91500,2016,219000,1968,1,1,0
734,81900,2020,22000,1968,1,16,-
735,48900,2014,181000,1598,1,16,2
736,25900,2012,162300,1598,1,35,1
737,24500,2009,167275,1896,1,25,2
738,22490,2010,204000,1598,1,32,1
739,73900,2018,108000,1395,0,16,1
740,59900,2016,139000,1395,0,32,1
741,69900,2015,201000,1968,1,39,1
742,23900,2010,280000,1598,1,32,2
743,122222,2018,42000,1984,0,44,0
744,1500,2001,472828,1896,1,16,-
745,24900,2010,152000,1390,0,16,-
746,14500,2007,345000,1968,1,32,-
747,14500,2007,201000,1968,1,16,0
748,36000,1988,235000,1781,0,38,-
749,49900,2014,236000,1968,1,16,2
750,13200,2008,278000,1896,1,16,-
751,43900,2014,99000,1598,1,16,1
752,153400,2023,1,1500,0,44,-
753,39900,2009,286000,3597,0,46,0
754,57900,2013,241000,1968,1,32,2
755,332100,2018,126000,2967,1,46,-
756,76000,2017,111000,1395,0,16,1
757,79500,2019,15000,1395,0,25,2
758,66900,2016,244000,1968,1,32,1
759,59900,2017,160000,1968,1,7,-
760,159900,2015,91000,1968,1,30,1
761,68900,2018,168000,1798,0,32,0
762,20000,2005,218420,1896,1,32,-
763,94000,2016,92000,1968,1,44,-
764,48990,2016,203224,1798,0,16,0
765,9000,2006,361000,1896,1,16,-
766,29900,2012,180000,1390,1,47,-
767,44900,2014,233100,1968,1,32,1
768,20500,2009,384000,1968,1,16,-
769,50000,2012,400000,1968,1,48,1
770,54900,2019,41000,999,0,35,0
771,29900,2010,192323,1595,0,16,-
772,52400,2009,215000,3597,1,46,2
773,26900,2011,140000,1390,0,35,1
774,9900,2005,196000,1400,0,16,-
775,23900,2012,220421,1598,1,16,-
776,5555,2003,171000,1198,0,35,0
777,38900,2011,153000,1798,0,10,1
778,46900,2016,139252,1197,0,16,0
779,38900,2011,91000,1390,0,38,2
780,15000,2007,256500,1595,0,16,0
781,28800,1985,149000,1781,0,16,-
782,79900,2017,79504,1798,0,32,1
783,12400,2006,347000,1896,1,16,0
784,3799,2001,341000,1896,1,5,-
785,16900,2006,273566,1968,1,32,-
786,23900,2010,267000,1598,1,16,1
787,65000,2016,157200,1984,0,16,1
788,12999,1991,286000,1781,1,16,2
789,24600,2010,178000,1598,1,16,1
790,84900,2017,98000,1798,0,32,1
791,29000,2013,223000,1598,1,16,1
792,5700,2007,331000,1968,1,32,-
793,58900,2014,260000,1968,1,44,1
794,9900,2006,273000,1422,1,35,-
795,17900,2006,217000,1968,1,13,1
796,139000,2018,220015,1968,1,9,2
797,48900,2015,143000,1984,0,16,-
798,80000,2021,7300,999,0,40,0
799,7900,1999,205000,1984,0,4,2
800,6900,2000,107900,1390,0,16,2
801,13900,2007,168268,1390,0,35,1
802,3500,2004,240000,1198,0,35,-
803,16500,2008,269000,1390,0,16,1
804,123000,2022,8900,1498,0,41,1
805,36900,2010,134500,1390,0,44,1
806,33900,2016,65000,999,0,49,1
807,88900,2017,175500,1968,1,44,1
808,31200,2012,179000,1598,1,35,1
809,19900,2019,36000,999,0,40,-
810,62900,2012,190000,1968,1,39,2
811,28600,2009,224672,1595,0,47,1
812,23800,2008,202400,1968,1,39,2
813,24000,2008,139000,1595,0,16,2
814,45000,2015,68000,1984,0,16,-
815,5400,2007,149398,1390,0,14,-
816,17500,2008,259000,1896,1,32,1
817,11900,2010,198000,1896,1,47,-
818,10000,2005,129600,1198,0,35,1
819,164820,2021,43355,1968,1,44,2
820,249000,2020,185000,2967,1,46,0
821,12900,2004,228000,1390,1,16,-
822,45900,2014,224000,1968,1,32,1
823,42900,2015,240000,1598,1,16,-
824,22000,2010,270000,1968,1,32,2
825,43500,2011,193858,1390,0,35,2
826,59900,2007,198000,2498,1,30,-
827,5050,2000,336300,1896,1,32,1
828,93000,2019,109000,1968,1,32,1
829,21500,2008,317000,1968,1,47,1
830,75900,2018,169987,1798,0,32,1
831,57900,2018,99000,1598,1,16,-
832,29900,2008,131374,1390,0,38,1
833,67650,2011,126175,1984,0,44,-
834,35000,2008,233233,1798,0,10,-
835,25900,2009,168800,1390,0,16,2
836,140000,2021,9300,1498,0,44,0
837,32900,2008,153753,1984,0,44,0
838,24600,2011,240000,1598,1,32,-
839,38800,2012,237789,1598,1,32,-
840,9900,2002,193000,1781,0,39,-
841,74900,2019,23031,1798,0,16,1
842,27999,2009,200000,1595,0,16,2
843,35900,2004,226000,4172,0,46,-
844,52000,2014,408000,1598,1,7,-
845,69500,2015,184500,1968,1,32,1
846,39000,2009,132000,1390,1,44,2
847,64000,2012,220000,1984,0,16,1
848,21900,2017,260000,1598,1,16,-
849,69900,2019,189000,1968,1,32,0
850,78999,2015,125000,1984,0,16,1
851,59900,2014,247000,1968,1,44,1
852,44900,2013,228000,1968,1,47,1
853,34900,2011,204000,1968,1,16,1
854,20900,2008,276000,1896,1,47,1
855,16900,1992,91000,1781,0,16,2
856,9900,2007,164000,1198,0,35,0
857,35000,2009,240206,1968,1,44,1
858,41900,2012,179000,1968,1,32,2
859,9200,2007,191000,1198,0,35,-
860,99999,2018,90722,1498,0,2,1
861,52000,2018,117000,1598,1,16,1
862,105000,2018,131700,1968,1,32,1
863,7000,2002,237000,1390,0,35,-
864,42900,2013,126043,1197,0,4,1
865,5600,2000,366000,1896,1,5,2
866,27000,2010,223400,1390,0,38,1
867,66999,2016,139000,1968,1,32,0
868,54900,2018,163000,1598,1,16,1
869,23500,2010,210000,1598,1,35,2
870,144000,2018,201649,1968,1,9,2
871,33999,2011,198200,1598,1,47,1
872,73000,2016,150000,1968,1,32,1
873,59999,2010,254000,2967,1,46,1
874,18900,2007,225000,1968,1,32,2
875,25900,2009,181000,1390,0,16,-
876,21900,2007,187000,1390,0,16,-
877,16900,2008,254000,1896,1,16,1
878,51000,2014,236000,1984,0,10,1
879,99990,2019,204000,1968,1,41,1
880,13000,2006,168292,1896,1,16,1
881,21999,2009,276136,1968,1,32,2
882,6150,2003,231588,1598,0,16,0
883,28900,2009,306625,1968,1,44,-
884,71340,2017,235000,1968,1,32,1
885,17900,2008,206000,1390,0,16,1
886,35600,2013,360369,1968,1,7,1
887,125000,2018,142000,1984,0,2,1
888,16300,2008,330000,1968,1,32,1
889,21900,2009,73700,1390,0,38,-
890,45500,2017,47900,999,0,35,1
891,65000,2017,129317,1598,1,32,1
892,28900,2011,219600,1598,1,16,2
893,18900,2009,179300,1390,0,16,0
894,5000,1997,315000,1896,1,32,1
895,38900,2011,245967,1968,1,32,2
896,8500,2003,217356,1390,0,16,1
897,19900,1985,71900,1781,0,32,-
898,289999,2020,101500,2967,1,46,-
899,39900,2012,150323,1798,0,32,1
900,19900,2006,284000,1968,1,32,-
901,20900,2012,233000,1896,1,47,-
902,16900,2006,159000,1595,0,47,1
903,20900,2007,212204,1595,1,32,1
904,9300,2003,193000,1390,0,16,1
905,62000,2017,124000,1968,1,32,0
906,23450,2005,192266,1984,0,16,-
907,29999,2011,162000,1197,0,16,2
908,65000,2016,178337,1968,1,32,1
909,36900,2014,212000,1968,1,32,0
910,67999,2015,59000,1984,0,16,0
911,172900,2019,96430,1968,1,44,2
912,41900,2009,218354,2967,1,46,-
913,110000,2018,145000,1968,1,7,-
914,4700,1999,165000,1390,0,35,-
915,77900,2018,88645,1395,0,32,1
916,69999,2015,209000,1968,1,32,2
917,119900,2020,119900,1968,1,47,2
918,89000,2017,167000,1968,1,32,1
919,41000,2015,150000,1598,1,16,1
920,46400,2016,216000,1598,1,16,1
921,118500,2015,135000,1968,1,30,1
922,20900,2010,256821,1598,1,32,1
923,35000,2014,297000,1981,1,25,-
924,21000,2008,235190,1798,0,10,-
925,28999,2011,190000,1390,0,16,1
926,130200,2023,1,1500,0,41,-
927,18900,2008,194175,1390,0,7,1
928,82990,2018,135000,1395,0,32,1
929,42900,2011,473000,1968,1,9,-
930,114800,2018,162890,1968,1,2,1
931,13000,2007,326000,1968,1,32,1
932,73900,2016,185000,1984,0,44,-
933,27900,2012,138000,1198,0,35,2
934,12900,2003,176447,1781,0,32,2
935,18000,2007,293675,1968,1,32,2
936,10000,2006,235577,1198,0,35,1
937,8990,2004,251000,1968,1,47,-
938,26900,2016,180000,999,0,35,1
939,32900,2013,281326,1968,1,32,0
940,82900,2017,159277,1798,0,32,1
941,68900,2017,176500,1798,0,32,-
942,37900,2013,195000,1968,1,38,0
943,13500,2009,305000,1968,1,32,-
944,14000,2003,260565,1781,1,32,-
945,46000,2016,61381,1197,0,35,1
946,15900,2006,238000,1984,0,16,1
947,49900,2015,188000,2000,1,16,-
948,59500,2013,173000,1968,1,44,1
949,67000,2017,57000,1984,0,16,-
950,39900,1992,315000,1716,1,48,-
951,15900,2006,103000,2480,0,4,2
952,16500,2000,244000,1984,0,16,-
953,65500,2018,60672,1968,1,41,0
954,45900,2013,246200,1968,1,32,1
955,59000,2015,139000,1968,1,44,0
956,10900,2007,178970,1422,1,35,1
957,22900,2009,179000,1595,0,16,1
958,27999,2010,199000,1390,0,47,1
959,67500,2011,221000,2967,1,46,1
960,25800,2009,193000,1390,0,16,1
961,58900,2013,198000,1968,1,44,1
962,127800,2013,183000,1968,1,30,-
963,39000,2013,218000,1984,0,10,-
964,36500,2012,176000,1968,1,32,0
965,51300,2015,201665,1598,1,16,2
966,20000,2007,167343,1598,0,25,-
967,51000,2016,195267,1598,1,32,0
968,29900,2009,163000,1595,0,16,2
969,26000,2011,274000,1598,1,16,1
970,63600,2017,205000,1968,1,32,1
971,39000,2005,320000,2460,1,48,-
972,269899,2019,122454,2967,1,46,1
973,76900,2019,165304,1968,1,32,0
974,16500,2013,72431,1197,0,47,-
975,49000,2011,179000,1968,1,44,2
976,15900,2006,286000,1896,1,47,2
977,110000,2018,46000,1798,0,32,1
978,28900,2011,140000,1598,1,7,-
979,20300,2008,149000,1390,0,16,-
980,59900,2016,141100,1197,0,16,2
981,20900,2010,220000,1598,1,35,1
982,5500,2003,210000,1198,0,35,-
983,108240,2017,150700,1968,1,44,2
984,59999,2016,192000,1968,1,32,1
985,73000,2015,207000,1968,1,32,-
986,34999,2008,200000,1968,1,44,1
987,155000,2014,71000,1968,1,30,2
988,63960,2018,172000,1598,1,16,1
989,40000,2013,280000,1968,1,32,1
990,62990,2016,118000,1968,1,16,1
991,31500,2013,184000,1598,1,16,0
992,31000,2012,246000,1598,1,32,1
993,68500,2016,85200,1395,0,16,1
994,15900,2005,310000,1896,1,16,2
995,27900,2009,103000,1595,0,16,2
996,62900,2018,199900,1968,1,32,0
997,59900,2016,148952,1395,0,16,1
998,62900,2020,68000,999,0,16,0
999,39900,2011,291874,1968,1,32,1
1000,32900,2006,56000,3597,0,32,1
1001,60800,2016,183000,1598,1,32,1
1002,30800,2011,114000,1198,0,35,2
1003,46900,2014,193120,1968,1,44,-
1004,34400,2013,300000,1968,1,32,1
1005,38500,2015,232000,1598,1,16,0
1006,116000,2021,17000,1498,0,16,-
1007,65682,2016,187300,1968,1,32,1
1008,8999,2006,79530,1198,0,14,2
1009,22900,2017,71000,1422,1,35,-
1010,10900,2007,120694,1390,0,16,-
1011,15800,2005,302222,1896,1,7,2
1012,48500,2012,254000,1968,1,44,1
1013,16500,2013,191000,1198,0,35,-
1014,17500,2010,224000,1598,1,16,-
1015,89900,2018,173200,1798,0,47,1
1016,33000,2003,129398,5998,1,34,1
1017,20900,2007,232000,1595,0,47,1
1018,75900,2017,84500,1395,0,16,1
1019,71900,2018,107545,1395,0,16,1
1020,16800,2007,290000,1896,1,25,2
1021,5900,1999,211989,1595,1,16,1
1022,109900,2021,45000,1968,1,32,-
1023,102850,2018,196963,1984,0,44,1
1024,17900,2011,172200,999,0,49,2
1025,85000,2018,32000,999,0,41,1
1026,25900,2012,200000,1197,0,47,-
1027,41900,2015,167000,1598,1,16,1
1028,149500,2023,2,1498,0,32,1
1029,23950,2008,270000,1896,1,47,2
1030,129999,2019,71000,1968,1,44,-
1031,29990,2013,355470,1968,1,32,0
1032,15300,2009,241805,1896,1,16,1
1033,9900,2005,145565,1198,0,35,1
1034,93990,2017,164000,1968,1,32,1
1035,13500,2010,205600,1798,0,32,-
1036,33900,2012,204000,1598,1,32,1
1037,14400,2010,244000,1390,0,16,-
1038,84900,2021,9937,999,0,40,0
1039,92000,2017,208000,1984,0,44,1
1040,91900,2018,62000,1395,0,16,1
1041,36500,2013,165400,1395,0,35,2
1042,14900,2005,255000,1968,1,32,2
1043,17900,2005,220000,1984,0,16,-
1044,6700,2004,158350,1198,0,35,0
1045,118500,2023,6,999,0,40,-
1046,39360,2011,244000,1968,1,32,2
1047,39999,2013,250000,1598,1,16,2
1048,389500,2022,25000,2995,0,46,1
1049,67499,2018,162246,999,0,16,2
1050,29500,2014,123050,1422,1,35,1
1051,19900,2008,260000,1968,1,16,-
1052,9500,2005,161000,1198,0,35,1
1053,34900,2012,164534,1390,0,16,1
1054,57666,2018,151000,1968,1,7,-
1055,17600,2008,278200,1968,1,32,1
1056,9800,2007,250000,1422,1,35,1
1057,16999,2007,161422,1390,0,16,1
1058,55000,2020,64400,1598,1,35,0
1059,6990,2005,176000,1198,0,14,1
1060,26900,2011,249000,1968,1,16,1
1061,52900,2016,182100,1598,1,16,2
1062,129000,2021,38400,1498,0,44,1
1063,131000,2018,85600,1984,0,2,1
1064,69900,2015,230000,1395,1,16,1
1065,9900,2004,189000,1598,0,5,-
1066,260000,2021,8000,1395,0,30,1
1067,17900,2009,173658,1390,1,35,-
1068,11500,2006,190000,1896,1,16,-
1069,59999,2015,187000,1968,1,32,0
1070,109000,2013,107736,1968,1,30,-
1071,64900,2018,184000,1968,1,32,0
1072,29950,2014,99000,999,0,35,1
1073,62900,2018,208000,1968,1,32,1
1074,148700,2017,86000,1968,1,2,1
1075,16900,2005,226200,1896,1,16,2
1076,52500,2019,40000,999,0,35,-
1077,16499,2005,198000,1595,0,16,1
1078,18999,2009,161000,1390,0,16,1
1079,14500,2014,120000,1968,1,30,-
1080,2800,2003,197131,1390,0,35,-
1081,7500,2002,132052,1390,1,35,-
1082,58600,2014,116000,1390,0,39,1
1083,19600,2008,235000,1968,1,32,1
1084,139000,2018,121000,1984,0,2,2
1085,89999,2016,161000,1968,1,32,2
1086,144000,2021,16500,1984,0,44,-
1087,13000,2010,387000,1968,1,32,-
1088,9900,1998,215000,1781,0,32,-
1089,7800,2004,308383,1896,1,32,1
1090,18500,2008,169000,1390,0,16,1
1091,14900,2005,199500,1390,0,16,2
1092,36900,2011,155000,1390,0,44,1
1093,31500,2005,311000,2460,1,48,-
1094,89500,2016,279000,1968,1,1,1
1095,72900,2015,252000,1968,1,32,1
1096,83000,2016,164550,1968,1,32,-
1097,24900,2003,320000,1896,1,48,1
1098,132900,2019,30426,1984,0,32,1
1099,7000,1998,333000,1781,0,16,0
1100,12000,2002,137800,1390,0,35,2
1101,46000,2013,144056,2000,1,32,1
1102,16999,2007,265000,1390,0,4,1
1103,95000,2017,173000,1968,1,47,2
1104,119900,2016,132000,1968,1,44,-
1105,73800,2016,196000,1968,1,32,1
1106,43300,2013,202000,1984,0,44,0
1107,9900,2003,357000,1896,1,32,2
1108,54900,2014,218000,1968,1,16,2
1109,19500,2008,237697,1968,1,32,1
1110,9300,2001,180000,1390,0,16,-
1111,32900,1995,217111,2461,0,9,-
1112,45000,2013,85585,1390,0,32,1
1113,46900,2009,109000,1984,0,44,2
1114,13900,2005,166524,1198,0,35,-
1115,38900,2012,160400,1600,1,25,2
1116,69666,2016,64000,1395,0,16,1
1117,29000,2007,225552,1968,1,44,0
1118,79900,2019,70120,1498,0,16,1
1119,23500,2009,201400,1390,0,35,2
1120,87900,2017,98000,1798,0,32,1
1121,77000,2019,124411,1968,1,32,0
1122,8600,2005,450000,1968,1,47,-
1123,19900,2000,92000,1984,0,16,-
1124,129899,2018,168000,2000,1,39,1
1125,9800,2006,204000,1390,0,35,1
1126,96900,2017,170000,1968,1,44,2
1127,94900,2019,48846,1498,0,41,1
1128,109500,2019,178945,1968,1,32,2
1129,29900,2012,189000,1968,1,16,1
1130,6300,1999,256200,1595,0,16,2
1131,188999,2019,148107,1968,1,30,0
1132,8900,2009,147689,1984,0,38,-
1133,18999,2009,212000,1390,0,35,2
1134,43990,2013,125700,1390,0,10,1
1135,35500,2012,214000,1598,1,47,1
1136,62900,2016,143000,1984,0,16,0
1137,7800,2003,254000,1968,1,47,-
1138,78800,2018,189000,1968,1,32,2
1139,59000,2011,395000,1968,1,9,-
1140,14500,2007,290288,1598,1,32,-
1141,6600,1999,174000,1595,0,16,2
1142,90850,2016,204600,1968,1,44,-
1143,37000,2011,389000,1968,1,32,1
1144,42500,2009,210137,1968,1,44,1
1145,65000,2016,144000,1395,0,16,1
1146,281700,2023,1,3000,1,1,-
1147,73369,2016,185000,1798,0,32,1
1148,26999,2009,221723,1390,0,38,1
1149,29900,2009,137000,1398,0,16,2
1150,21300,2008,271000,1968,1,32,2
1151,21500,2008,168800,1390,0,16,2
1152,15900,2005,279000,1968,1,47,2
1153,119900,2020,19700,1498,0,41,1
1154,139000,2019,89700,1968,1,32,2
1155,8500,2003,260000,1984,0,32,1
1156,21500,2008,261000,1968,1,32,2
1157,89900,2017,87573,1395,0,44,1
1158,38800,2012,260000,1598,1,7,2
1159,206380,2023,5,-,1,19,-
1160,294430,2023,-,-,1,16,-
1161,225000,2022,8063,1984,0,2,1
1162,65500,2016,101795,1395,0,44,1
1163,24999,2015,122993,999,0,49,1
1164,10200,2006,244000,1968,1,32,-
1165,32700,2014,143500,1198,0,35,-
1166,39500,2017,100400,1197,0,35,1
1167,107900,2018,110080,1798,0,32,2
1168,10900,2010,225000,1968,1,32,-
1169,17500,2007,256081,1896,1,16,2
1170,121900,2021,39000,1968,1,32,-
1171,68400,2015,152000,1968,1,32,1
1172,102900,2021,10168,1498,0,16,0
1173,69900,2019,83000,1598,1,35,2
1174,200250,2023,5,1498,0,44,-
1175,74700,2017,118000,1395,0,32,1
1176,32100,2017,152000,999,0,49,1
1177,37300,2018,117000,999,0,16,-
1178,330900,2023,1,3000,1,1,-
1179,15900,2006,260500,1896,1,32,2
1180,16900,1990,175000,1595,0,16,-
1181,43900,2016,142000,1598,1,16,1
1182,142900,2019,124223,1968,1,32,1
1183,61500,2013,161000,1968,1,44,1
1184,45000,2017,167124,1598,1,16,1
1185,75900,2015,121200,1968,1,32,2
1186,104900,2018,141700,1968,1,2,0
1187,120540,2019,44000,1498,0,32,-
1188,82900,2017,112904,1968,1,32,1
1189,30900,2011,238000,1598,1,47,1
1190,69900,2018,228000,1968,1,32,1
1191,79900,2019,61000,999,0,40,1
1192,88000,2013,131000,1968,1,9,-
1193,16900,2002,140300,1390,0,16,-
1194,154900,2020,35000,-,1,19,1
1195,129000,2018,11200,1984,0,16,1
1196,9900,2007,400587,1968,1,47,-
1197,81999,2011,229687,1968,1,9,-
1198,16950,2005,182022,1595,0,16,1
1199,24900,2010,170000,1390,0,16,-
1200,38900,2017,63404,999,0,35,1
1201,72900,2015,146309,1968,1,32,1
1202,19900,2010,202400,1598,1,35,1
1203,20900,2007,256000,1968,1,47,1
1204,57900,2012,135000,1968,1,44,1
1205,12500,2006,201000,1598,1,16,-
1206,9299,2003,260000,1896,1,4,1
1207,75000,2017,61731,1984,0,16,-
1208,306300,2023,1,3000,1,1,-
1209,23500,2010,250000,1896,1,47,1
1210,76600,2016,118235,1968,1,16,-
1211,24777,2010,207000,1598,1,16,1
1212,32900,2015,167200,999,0,35,1
1213,79799,2019,60832,1498,0,16,1
1214,89000,2019,198971,1968,1,47,-
1215,93000,2019,163125,1968,1,47,1
1216,11400,2007,209000,1422,1,35,1
1217,15900,2006,376761,1968,1,47,0
1218,15900,2007,279096,1968,1,39,-
1219,83000,2019,177812,1968,1,47,1
1220,193900,2021,60441,1968,1,2,1
1221,26500,2010,166200,1600,1,35,2
1222,82999,2017,61700,1968,1,32,1
1223,58850,2019,110725,1598,1,16,0
1224,24500,2009,201610,1390,0,16,-
1225,56500,2016,247000,1968,1,32,1
1226,67650,2016,147252,1968,1,7,0
1227,55850,2019,135434,1598,1,16,0
1228,114900,2021,55457,1499,0,41,2
1229,10000,2003,187000,1896,1,5,-
1230,10500,2004,217000,1984,0,32,-
1231,109900,2020,36400,1498,0,47,1
1232,148500,2018,179000,2967,1,1,1
1233,69900,2013,155400,1968,1,44,1
1234,324900,2019,35622,2967,1,46,1
1235,17900,2008,272000,1968,1,16,1
1236,49600,2017,167000,1598,1,16,1
1237,9900,2005,162400,1198,0,35,2
1238,29900,2009,225600,1968,1,44,-
1239,79000,2017,60000,999,0,41,1
1240,310000,2019,95000,2967,1,46,1
1241,217000,2017,145000,1968,1,30,-
1242,79999,2016,219700,1968,1,44,2
1243,36900,2008,218000,1968,1,44,1
1244,36900,2011,290707,1968,1,47,2
1245,74700,2019,11300,999,0,16,1
1246,45990,2013,226700,1968,1,32,2
1247,81900,2019,133000,1968,1,32,1
1248,21500,2018,29447,999,0,49,-
1249,95000,2016,108000,1798,0,47,1
1250,63700,2018,254000,1968,1,32,1
1251,46600,2014,81000,1197,0,16,1
1252,33900,2012,134500,1598,1,4,1
1253,281700,2023,1,3000,1,1,-
1254,76500,2016,155415,1798,0,32,1
1255,99000,2018,85000,-,1,16,-
1256,154850,2019,104898,1968,1,2,1
1257,42000,2019,73600,999,0,49,1
1258,104900,2020,69454,1498,0,16,1
1259,11900,2006,250000,1598,0,16,-
1260,36999,2016,190976,2967,1,46,-
1261,21900,2009,180000,1390,0,16,1
1262,50500,2014,235800,1968,1,32,2
1263,29800,2011,212885,1197,0,25,1
1264,10500,1996,687819,2459,0,48,-
1265,94900,2019,96536,1968,1,32,1
1266,210000,2019,1574,-,1,48,-
1267,28900,2009,213000,1390,0,16,2
1268,99900,2020,40000,-,1,16,-
1269,114900,2021,18661,1498,0,41,1
1270,91000,2021,12000,999,0,41,1
1271,24999,2009,195000,1390,0,16,2
1272,25900,2009,249767,1984,1,39,-
1273,149900,2018,136842,1968,1,44,2
1274,8000,2008,209000,1422,1,35,-
1275,37999,2012,238000,1968,1,32,0
1276,147900,2019,97771,1968,1,2,1
1277,54700,2005,194217,1896,1,9,-
1278,48099,2016,140416,1598,1,16,1
1279,39900,2015,279000,1598,1,16,-
1280,20900,2007,177500,1896,1,25,-
1281,53997,2014,94811,1390,0,32,1
1282,68000,2016,51808,1395,0,16,2
1283,37000,2012,186000,1197,0,4,1
1284,29900,2009,214200,1390,0,16,2
1285,69900,2013,109000,1968,1,39,2
1286,53900,2015,122500,1395,0,16,1
1287,11200,2006,148000,1198,0,35,2
1288,98500,2019,43000,1498,0,41,1
1289,74600,2018,151807,1798,0,32,1
1290,72500,2015,224320,1968,1,32,1
1291,32900,2009,214000,1390,0,44,1
1292,43990,2012,176000,1598,1,16,-
1293,6000,2002,135018,1198,0,35,0
1294,20999,2009,230000,1595,0,16,1
1295,97170,2017,161627,-,1,16,-
1296,94900,2020,34900,1598,1,16,2
1297,104427,2018,157192,1968,1,32,1
1298,25000,2011,159003,1598,1,16,-
1299,21900,2007,248000,1968,1,47,1
1300,89900,1965,32643,1192,0,15,-
1301,19800,2009,144500,1198,0,35,2
1302,37499,2011,175700,1598,1,47,1
1303,20349,2009,161000,1595,0,16,1
1304,29900,2011,215230,1598,1,16,1
1305,228830,2022,-,-,1,2,-
1306,78500,2019,142701,1968,1,7,1
1307,79500,2019,148746,1968,1,7,1
1308,79500,2019,108190,1968,1,32,0
1309,60500,2018,67696,1598,1,16,1
1310,56500,2012,137500,1968,1,44,1
1311,83900,2018,55404,1968,1,32,1
1312,8900,2002,394000,1781,1,32,2
1313,11900,2006,302000,1896,1,16,-
1314,3600,1991,250000,1595,0,25,-
1315,37400,2012,162000,1598,1,16,1
1316,24900,2009,170321,1390,0,16,1
1317,20900,2008,256634,1968,1,32,1
1318,134500,2022,5,1498,0,41,-
1319,104550,2019,143252,1968,1,32,1
1320,76875,2016,206136,1395,1,32,0
1321,100245,2018,315000,1968,1,32,1
1322,101967,2017,166003,1968,1,39,1
1323,94900,2016,122000,1968,1,44,-
1324,4450,2001,259000,1984,0,32,-
1325,82900,2017,133714,1968,1,32,1
1326,28900,2011,246974,1390,0,16,1
1327,54735,2012,225000,1968,1,44,1
1328,19450,2008,194000,1390,0,35,-
1329,396600,2023,1,1968,1,30,-
1330,75799,2019,81894,1498,0,16,1
1331,21900,2006,192527,1595,0,16,-
